ID,Year,PP (Y), TC (X1) ,II (X2),ATB (X3),ML (Z)
90,2018,-0.005816,0.015786,0.304785,0.000000,-0.166158
90,2019,-0.027176,0.001573,0.380456,0.000000,0.431082
90,2020,0.064492,0.006458,0.394922,0.000000,0.085594
90,2021,0.053786,0.031773,0.403323,0.000000,0.126059
91,2017,0.121539,0.108082,0.040006,0.001078,0.077046
91,2018,0.110905,0.109371,0.061078,0.000876,0.043741
91,2019,0.051859,0.000417,0.045149,0.000551,0.076997
91,2020,0.040275,0.000393,0.022125,0.000283,0.039065
91,2021,0.056006,0.000218,0.058889,0.000054,0.035840
92,2017,-0.023437,0.013784,0.106721,0.014392,-0.095260
92,2018,-0.034061,0.013790,0.087392,0.012745,-0.024013
92,2019,-0.000038,0.010612,0.090164,0.012291,0.073902
92,2020,-0.017347,0.010711,0.114284,0.012629,0.105975
92,2021,-0.006814,0.007722,0.114122,0.016137,-0.053957
93,2017,-0.058569,0.130483,0.186971,0.126784,-0.009767
93,2018,-0.114738,0.113247,0.155237,0.127083,-0.023213
93,2019,-0.168313,0.027935,0.174748,0.156179,-0.038567
93,2020,-0.446517,0.101871,0.170609,0.137500,-0.055351
93,2021,0.023270,0.053428,0.104512,0.126771,-0.092026
94,2017,-0.147793,0.112904,0.345177,0.000000,-0.083643
94,2018,-0.045933,0.155646,0.386765,0.000000,0.103841
94,2019,-0.008821,0.143601,0.333855,0.000000,-0.052335
94,2020,-0.075943,0.106830,0.382589,0.000000,-0.129752
94,2021,-0.024388,0.063032,0.526914,0.000000,0.302373
95,2017,-0.031385,0.022998,0.049704,0.000000,-0.009836
95,2018,0.135028,0.047856,0.091537,0.000000,0.004732
95,2019,-0.061914,0.001010,0.091086,0.000000,0.056329
95,2020,0.046915,0.005384,0.085897,0.000000,-0.013991
95,2021,0.028565,-0.003534,0.056980,0.000000,0.003184
96,2017,-0.025088,0.017799,0.333326,0.000000,-0.095939
96,2018,-0.028673,0.017787,0.331718,0.000000,-0.024824
96,2019,-0.003578,0.029647,0.311141,0.000497,0.047591
96,2020,-0.050094,0.023162,0.302441,0.000361,-0.009920
96,2021,-0.116021,0.016323,0.295840,0.000210,0.005928
97,2017,-0.001361,0.135750,0.084766,0.016957,0.130686
97,2018,0.234128,0.280467,0.071431,0.019120,0.012732
97,2019,0.053180,0.245485,0.080713,0.019620,-0.073331
97,2020,0.093845,0.142391,0.072771,0.013987,0.227654
97,2021,0.198811,0.033665,0.084980,0.020308,-0.018932
98,2017,0.117198,0.331882,0.489443,0.005075,-0.048479
98,2018,0.130781,0.206777,0.567769,0.004527,0.113975
98,2019,0.137103,0.292054,0.540865,0.005099,-0.029728
98,2020,0.137779,0.149038,0.468678,0.001837,0.015430
98,2021,0.142908,0.193104,0.366615,0.001493,0.010046
99,2017,-0.014004,0.025445,0.071263,0.016110,0.002171
99,2018,0.038353,0.038531,0.079690,0.015182,0.053255
99,2019,-0.001145,0.060651,0.075154,0.021869,0.027257
99,2020,0.082381,0.045319,0.073327,0.013930,0.051709
99,2021,0.112728,0.042502,0.065463,0.012984,0.022873
100,2017,0.091734,0.119118,0.185222,0.003187,0.084736
100,2018,-0.227724,0.239891,0.263171,0.002498,-0.024947
100,2019,-0.062781,0.234846,0.242662,0.007655,-0.063209
100,2020,-0.342785,0.188183,0.240912,0.009671,0.009050
100,2021,-0.341024,0.146396,0.330055,0.009230,0.059594
101,2017,-0.116742,0.141301,0.205625,0.034305,-0.028634
101,2018,-0.125717,0.224915,0.218802,0.034385,0.001070
101,2019,-0.525766,0.297655,0.200590,0.033283,0.020048
101,2020,0.060426,0.114354,0.162337,0.032790,-0.060429
101,2021,-0.009411,0.066431,0.148711,0.031107,-0.054087
102,2017,-0.001378,0.134865,0.555839,0.000000,-0.078567
102,2018,-0.001589,0.119975,0.628313,0.000000,0.052605
102,2019,-0.010961,0.154647,0.560654,0.000000,0.210871
102,2020,-0.001598,0.153290,0.609201,0.000000,-0.051857
102,2021,-0.004788,0.131487,0.674481,0.000000,-0.044715
103,2017,-0.045527,0.035943,0.052418,0.048121,0.130947
103,2018,-0.077193,0.056260,0.061951,0.040311,0.032622
103,2019,0.013998,0.035937,0.067092,0.038043,0.067535
103,2020,0.042084,0.021633,0.087167,0.034823,0.045223
103,2021,0.047063,0.021490,0.121819,0.034054,0.081720
104,2017,-0.267465,0.150164,0.130770,0.000715,0.019063
104,2018,-0.140765,0.179264,0.140737,0.000689,-0.000132
104,2019,0.225626,0.291927,0.166958,0.000753,-0.118022
104,2020,0.064325,0.023850,0.121770,0.000464,-0.060638
104,2021,0.040285,0.008171,0.110586,0.000337,0.142672
105,2017,0.028278,0.019508,0.105019,0.005252,-0.157118
105,2018,0.033769,0.020937,0.141714,0.004716,-0.121643
105,2019,0.025858,0.025350,0.098427,0.011773,-0.071186
105,2020,0.031104,0.028610,0.134824,0.011366,-0.047031
105,2021,0.027312,0.010528,0.097674,0.006845,-0.077075
106,2017,-0.085687,0.024808,0.032937,0.084475,0.091904
106,2018,-0.185496,0.043970,0.027734,0.080134,0.014870
106,2019,0.177324,0.146373,0.041312,0.000000,0.023564
106,2020,-0.113335,0.141499,0.063565,0.000000,0.030391
106,2021,0.125276,0.085972,0.057813,0.000000,0.034726
107,2017,0.051556,0.233131,0.057711,0.103076,0.034586
107,2018,0.170431,0.209878,0.039728,0.084672,0.005104
107,2019,0.141846,0.160405,0.028860,0.085818,0.066105
107,2020,-0.037604,0.215974,0.044244,0.093764,-0.014445
107,2021,-2.312426,0.481453,0.054128,0.084658,-0.002261
108,2017,-0.002741,0.004794,0.109146,0.110468,-0.141205
108,2018,-0.003685,0.016355,0.130047,0.050964,0.301351
108,2019,-0.001316,0.055238,0.223999,0.104258,0.052060
108,2020,-0.002812,0.105118,0.313394,0.107372,0.106026
108,2021,-0.010973,0.020990,0.469433,0.073827,0.402081
109,2017,-0.006667,0.243450,0.724793,0.015731,0.117255
109,2018,-0.011022,0.267786,0.771813,0.012123,0.113519
109,2019,-0.004323,0.291600,0.759854,0.037777,-0.036330
109,2020,-0.003903,0.194238,0.681117,0.052575,-0.199259
109,2021,-0.005291,0.177804,0.646158,0.040367,0.295735
110,2017,0.148722,0.100259,0.201855,0.000371,-0.061824
110,2018,0.095033,0.074899,0.240521,0.000205,0.003338
110,2019,0.047791,0.075637,0.253447,0.000155,0.091284
110,2020,0.077630,0.053262,0.235145,0.000124,-0.112802
110,2021,0.174596,0.013766,0.239204,0.000051,0.038610
111,2017,0.008492,0.131318,0.035607,0.132421,0.023215
111,2018,-0.195412,0.277103,0.051705,0.037285,0.001873
111,2019,-0.397392,0.167360,0.047354,0.035504,0.043013
111,2020,-0.061469,0.078721,0.034219,0.036037,-0.011737
111,2021,0.050027,0.031883,0.033918,0.035407,0.005054
112,2017,-0.192461,0.307655,0.148247,0.021518,0.005486
112,2018,-0.147402,0.398193,0.145210,0.019598,0.107560
112,2019,-0.056631,0.318377,0.111460,0.018675,0.034942
112,2020,-0.040325,0.279771,0.113565,0.017238,-0.007438
112,2021,-0.009701,0.191789,0.113123,0.002660,0.004465
113,2017,0.186189,0.369602,0.092869,0.195464,0.025573
113,2018,-0.024771,0.297844,0.094941,0.177745,0.032404
113,2019,0.015668,0.289772,0.096186,0.174571,0.013937
113,2020,0.000316,0.171941,0.068445,0.088888,-0.021185
113,2021,0.041407,0.349572,0.087140,0.088368,0.037403
114,2017,-0.027788,0.078270,0.293216,0.000000,0.203405
114,2018,-0.009216,0.089773,0.268358,0.000000,-0.166916
114,2019,-0.293080,0.144259,0.296265,0.000000,-0.050115
114,2020,-0.004424,0.020232,0.298707,0.000000,-0.031814
114,2021,0.028839,-0.037838,0.294479,0.000000,0.144767
115,2017,0.052968,0.014794,0.040362,0.000000,0.073796
115,2018,0.042160,0.000254,0.078979,0.000000,0.062680
115,2019,0.110436,0.000056,0.043952,0.000000,0.008557
115,2020,-0.079217,0.019212,0.037776,0.000000,-0.027573
115,2021,-0.016148,0.013354,0.030919,0.000000,-0.039629
116,2017,0.107530,-1.146479,0.251841,0.000000,-0.064466
116,2018,0.219978,0.101947,0.165985,0.000000,0.206325
116,2019,-0.230864,0.113997,0.096626,0.000000,0.084599
116,2020,-0.286676,0.212605,0.107990,0.000000,0.069452
116,2021,-0.174696,0.324567,0.032345,0.006335,0.513468
117,2017,0.004746,0.095792,0.330298,0.005345,-0.000350
117,2018,-0.012112,0.074387,0.299135,0.006695,-0.002930
117,2019,-0.299968,0.144516,0.227592,0.007131,0.005898
117,2020,-0.109966,0.091182,0.296696,0.005933,0.037591
117,2021,-0.023501,0.126274,0.302980,0.004977,0.060191
118,2017,0.043772,0.208559,0.060058,0.009747,0.032711
118,2018,0.013230,0.167924,0.078127,0.008581,0.004902
118,2019,-0.042239,0.242107,0.059645,0.009828,-0.028220
118,2020,0.000565,0.235721,0.047346,0.010072,-0.014841
118,2021,-0.016680,0.150875,0.063013,0.014346,0.036700
119,2017,0.162680,0.650953,0.154678,0.014279,0.320035
119,2018,0.103256,0.575003,0.210167,0.010077,0.464951
119,2019,0.080334,0.523357,0.220008,0.006400,-0.063823
119,2020,0.198707,-5.894709,0.236873,0.005982,-0.034341
119,2021,0.194248,-1.024745,0.221944,0.005120,-0.105110
120,2017,-0.001822,0.111301,0.229987,0.058340,-0.004419
120,2018,-0.035555,0.063724,0.220351,0.048205,-0.091375
120,2019,-0.001095,0.026852,0.202310,0.040524,-0.008120
120,2020,-0.000140,0.023420,0.177639,0.033373,-0.023993
120,2021,0.000000,0.009571,0.130943,0.028759,0.012000
121,2017,0.029187,0.002970,0.288535,0.004386,-0.028343
121,2018,0.007028,0.004901,0.257322,0.003933,-0.021362
121,2019,-0.009834,0.015021,0.234648,0.003348,-0.002439
121,2020,-0.017912,0.023951,0.276101,0.003009,0.017674
121,2021,-0.005678,0.009038,0.271569,0.002398,-0.002196
122,2017,0.183476,0.000394,0.002254,0.000000,-0.025789
122,2018,0.193699,0.002195,0.001350,0.000000,-0.014787
122,2019,-0.055380,0.004158,0.001503,0.000000,0.003227
122,2020,0.076251,0.007725,0.001713,0.000000,-0.019811
122,2021,0.123734,0.009047,0.003885,0.000000,-0.004096
123,2017,-0.049613,0.110637,0.101504,0.000000,0.015364
123,2018,-0.188765,0.498741,0.182494,0.000000,-0.029334
123,2019,-0.197621,0.419123,0.121035,0.000000,0.070600
123,2020,0.113220,-0.441653,0.085962,0.000000,-0.067905
123,2021,0.212776,0.260408,0.105744,0.000000,-0.092226
124,2017,-0.012323,0.000912,0.117153,0.000000,-0.082409
124,2018,-0.007514,0.001059,0.093923,0.000000,0.029094
124,2019,-0.011372,0.002602,0.099214,0.000000,0.037704
124,2020,-0.012824,0.006475,0.101169,0.000000,0.062527
124,2021,-0.014158,0.012120,0.165851,0.000000,0.118515
125,2017,-0.021175,0.000295,0.221210,0.094308,0.043807
125,2018,-0.019854,0.002848,0.258848,0.091208,0.143910
125,2019,-0.012264,0.016061,0.192185,0.082669,-0.107274
125,2020,-0.036838,0.019092,0.194168,0.078282,-0.123931
125,2021,-0.061869,0.021170,0.240879,0.078456,-0.001993
126,2017,0.000000,0.002939,0.152901,0.000666,-0.250716
126,2018,0.000000,0.009322,0.185523,0.001096,0.017287
126,2019,0.000000,0.023758,0.397173,0.000947,0.271228
126,2020,0.000000,0.005536,0.263727,0.000893,0.012796
126,2021,0.000000,0.005119,0.385946,0.000600,0.040488
127,2017,-0.001634,0.082709,0.117736,0.013061,0.659755
127,2018,0.011210,0.342615,0.123110,0.006169,0.005390
127,2019,0.059443,0.520978,0.114770,0.007743,0.056191
127,2020,0.134952,0.358179,0.134089,0.008845,0.149984
127,2021,0.009054,0.201757,0.151680,0.005878,0.144180
128,2017,-0.002467,0.002424,0.201519,0.000000,0.063913
128,2018,-0.009350,0.207960,0.114077,0.000000,0.332795
128,2019,-0.005873,0.323658,0.074498,0.000000,0.014715
128,2020,-0.000328,0.412610,0.080553,0.000000,0.127462
128,2021,-0.007181,7.428366,0.108089,0.000000,0.057933
129,2017,-0.001758,0.099497,0.228479,0.000497,0.012813
129,2018,-0.009556,0.111992,0.238901,0.000262,0.014236
129,2019,-0.016207,0.051451,0.146557,0.000020,-0.063183
129,2020,-0.001222,0.045595,0.130719,0.000644,0.050679
129,2021,-0.001269,0.038447,0.184431,0.000367,-0.009522
130,2017,0.032255,0.159890,0.213951,0.002254,-0.053068
130,2018,0.099952,0.131174,0.149846,0.001089,0.039854
130,2019,0.018096,0.101670,0.378308,0.000152,0.063277
130,2020,0.009677,0.077544,0.410026,0.000000,-0.070030
130,2021,-0.029568,0.033773,0.373421,0.000000,-0.115804
131,2017,0.043598,0.093222,0.252367,0.000000,0.197483
131,2018,-0.003130,0.103834,0.282351,0.000000,0.368062
131,2019,-0.000264,0.098911,0.231845,0.000000,0.138206
131,2020,0.059709,0.067171,0.294185,0.000000,-0.154560
131,2021,0.059933,0.042105,0.322076,0.000000,0.240750
132,2017,-0.045105,0.226947,0.564476,0.012180,0.110638
132,2018,-0.011633,0.232414,0.546774,0.007852,0.135911
132,2019,-0.033247,0.325540,0.566725,0.008988,0.025915
132,2020,-0.043539,0.354059,0.525593,0.008286,0.033115
132,2021,-0.114657,0.449910,0.589479,0.008578,0.092163
133,2017,0.013751,0.068467,0.030837,0.000000,0.009622
133,2018,0.016111,0.112246,0.023053,0.000000,0.206817
133,2019,0.040872,0.151872,0.033451,0.000999,-0.101880
133,2020,0.040719,0.182868,0.035251,0.005961,-0.103974
133,2021,-0.040263,0.110997,0.039199,0.004684,0.140379
134,2017,-0.003468,0.085504,0.259597,0.000000,0.094723
134,2018,-0.003715,0.117409,0.254470,0.000041,0.089434
134,2019,-0.005132,0.146543,0.188932,0.000038,0.057559
134,2020,-0.006034,0.124180,0.219207,0.000026,-0.084398
134,2021,-0.005722,0.132174,0.250192,0.000016,0.117992
135,2017,0.002392,0.170217,0.112771,0.105287,-0.077980
135,2018,-0.017918,0.148602,0.113918,0.119274,-0.086282
135,2019,-0.014634,0.147685,0.108909,0.127367,0.069257
135,2020,-0.049083,0.127567,0.096425,0.137420,-0.012030
135,2021,-0.018426,0.082951,0.138143,0.150842,-0.018924
136,2017,0.123923,0.023977,0.105157,0.000000,0.143651
136,2018,0.125286,0.035407,0.141066,0.000000,0.130167
136,2019,0.122741,0.026216,0.154391,0.000000,0.114286
136,2020,0.119778,0.055825,0.156004,0.000000,-0.229691
136,2021,0.043956,0.022679,0.210908,0.000000,-0.080005
137,2017,-0.006316,0.085132,0.091011,0.000000,-0.003123
137,2018,-0.003788,0.092797,0.104394,0.000000,-0.006167
137,2019,-0.037470,0.057626,0.099479,0.000000,-0.028226
137,2020,0.061247,0.060474,0.100328,0.000147,-0.053122
137,2021,-0.007427,0.007260,0.085560,0.000211,-0.087559
138,2017,-0.011180,0.054370,0.214264,0.000000,0.136934
138,2018,0.049252,0.084175,0.254447,0.000000,-0.130273
138,2019,0.023217,0.097470,0.256901,0.000000,0.163319
138,2020,-0.014690,0.126626,0.203962,0.000000,-0.076137
138,2021,0.000902,0.097677,0.208847,0.000000,-0.045977
139,2017,-0.000459,0.017406,0.179111,0.000000,-0.063107
139,2018,0.128144,0.036032,0.211597,0.000000,-0.013826
139,2019,0.140240,0.016003,0.181530,0.000323,0.011144
139,2020,0.068072,0.003598,0.285952,0.000692,0.134993
139,2021,0.065599,0.003187,0.286430,0.000593,-0.023907
140,2017,-0.043937,0.251946,0.009130,0.126308,0.067325
140,2018,0.067467,0.160403,0.405021,0.145770,0.062510
140,2019,0.066016,0.255859,0.381712,0.065385,0.358364
140,2020,0.087470,0.316219,0.357693,0.057032,0.040817
140,2021,0.057949,0.261160,0.442886,0.047654,0.106330
141,2017,0.085978,0.254785,0.014465,0.001329,0.053818
141,2018,0.093614,0.501323,0.028975,0.001224,0.043004
141,2019,0.185579,2.668182,0.039896,0.000934,-0.148889
141,2020,0.086133,2.492755,0.021359,0.000892,0.032679
141,2021,0.193805,0.650656,0.045918,0.001072,0.285154
142,2017,0.051329,0.103140,0.058485,0.000650,0.138759
142,2018,-0.018677,0.292002,0.045605,0.000529,0.117882
142,2019,-0.015473,0.314393,0.050225,0.000516,0.164803
142,2020,0.032265,0.241787,0.041824,0.000427,0.066396
142,2021,0.117539,0.112245,0.068636,0.000660,0.112179
143,2017,0.098427,0.109747,0.179469,0.001151,0.266652
143,2018,0.122336,0.098658,0.125509,0.025462,-0.028810
143,2019,0.132505,0.554834,0.136657,0.018427,0.379735
143,2020,-0.010856,0.683991,0.205968,0.021003,-0.217591
143,2021,-0.699586,0.280549,0.193045,0.017583,-0.031297
144,2017,-0.032701,0.011072,0.065059,0.053191,-0.076029
144,2018,-0.012874,0.000418,0.066407,0.045313,-0.020913
144,2019,-0.016174,0.000121,0.027706,0.043983,0.018150
144,2020,-0.019716,0.000015,0.025798,0.034363,-0.096379
144,2021,-0.035138,0.001988,0.045030,0.032058,-0.020791
145,2017,-0.026849,0.058098,0.330696,0.000000,-0.036389
145,2018,-0.014087,0.068570,0.307137,0.000000,-0.063985
145,2019,-0.003214,0.111061,0.368841,0.000000,0.305462
145,2020,0.057885,0.144434,0.254750,0.000000,0.054675
145,2021,-0.003137,0.161674,0.381087,0.000000,0.070020
146,2017,0.040868,0.010353,0.279905,0.019652,-0.070911
146,2018,0.038304,0.037695,0.315285,0.009065,0.342320
146,2019,-0.012624,0.075415,0.272182,0.009435,-0.070484
146,2020,0.056496,0.083532,0.450047,0.004211,0.007607
146,2021,-0.015103,0.072999,0.438756,0.000486,0.007287
147,2017,-0.179403,0.496107,0.388374,0.000000,-0.138786
147,2018,-0.042447,0.452792,0.305910,0.000000,-0.144154
147,2019,-0.504923,0.397369,0.312860,0.002003,0.136732
147,2020,0.200000,0.487861,0.347271,0.003794,-0.047763
147,2021,-0.021631,0.471923,0.310410,0.001913,0.036847
148,2017,-0.000968,0.085936,0.370939,0.006672,-0.165290
148,2018,-0.001023,0.106924,0.414034,0.005646,0.230174
148,2019,-0.001183,0.144361,0.323347,0.004658,0.023503
148,2020,-0.001259,0.128892,0.392495,0.004989,0.161375
148,2021,-0.000630,0.144849,0.602876,0.004273,0.281306
149,2017,0.028450,0.230995,0.135762,0.000000,1.331446
149,2018,0.006730,0.179735,0.308813,0.000000,2.583025
149,2019,0.074913,0.112345,0.190968,0.000000,0.047281
149,2020,0.108513,0.115664,0.184721,0.050610,0.002474
149,2021,0.056877,0.103647,0.172350,0.091579,-0.010697
150,2017,0.148050,0.133573,0.032547,0.000312,0.013569
150,2018,-0.016064,0.197168,0.055616,0.003889,0.043939
150,2019,-0.054478,0.194088,0.036266,0.004224,0.042482
150,2020,-0.085829,0.195697,0.054923,0.004582,0.029553
150,2021,-0.076949,0.082290,0.080560,0.005320,-0.053937
151,2017,0.112450,0.073765,0.228878,0.000000,-0.022134
151,2018,-0.587236,19.662655,0.037096,0.000000,-0.417716
151,2019,-0.617538,0.099223,0.174693,0.000000,0.078716
151,2020,-0.032548,0.091151,0.201578,0.000000,0.041985
151,2021,-0.131987,-0.744008,0.199766,0.000000,0.042688
152,2017,0.148755,0.045134,0.056082,0.000000,-0.044722
152,2018,0.148453,0.019521,0.047129,0.000000,0.035135
152,2019,0.147917,0.046785,0.039130,0.000000,0.041482
152,2020,0.148290,0.103662,0.029957,0.000000,-0.012415
152,2021,0.148976,0.127847,0.022588,0.000000,0.010838
153,2017,0.006369,1.799719,0.077209,0.049709,0.437789
153,2018,-0.062704,0.218021,0.196080,0.038296,0.272861
153,2019,-0.195213,0.404654,0.122967,0.033925,0.075872
153,2020,0.010670,0.412302,0.087616,0.031229,-0.062613
153,2021,0.009595,0.186512,0.208456,0.024379,0.098938
154,2017,-0.044061,0.104871,0.231078,0.000845,0.671669
154,2018,-0.002436,0.070569,0.180891,0.000657,-0.156038
154,2019,-0.013903,0.103588,0.115652,0.000482,0.239328
154,2020,0.005181,0.058483,0.207404,0.004404,0.073464
154,2021,-0.002424,0.079590,0.351678,0.001938,0.742615
155,2017,0.199159,0.116349,0.326762,0.000000,0.150886
155,2018,0.083099,0.210366,0.210255,0.000000,0.076560
155,2019,-0.094595,0.617413,0.103784,0.000000,0.214183
155,2020,0.092316,0.985460,0.049192,0.000184,0.046885
155,2021,-0.013462,0.390414,0.060598,0.000143,0.070469
156,2017,0.027421,0.229531,0.330756,0.027633,-0.067093
156,2018,-0.072698,0.283611,0.279132,0.027485,0.050474
156,2019,-0.116894,0.557939,0.237184,0.027265,-0.050650
156,2020,0.061442,0.286987,0.268392,0.020656,-0.015259
156,2021,0.019294,0.152235,0.282539,0.015359,0.262066
157,2017,0.041612,0.229829,0.274571,0.009130,0.132778
157,2018,0.041132,0.207679,0.316876,0.009570,0.059420
157,2019,-0.002687,0.227295,0.284204,0.007903,-0.007266
157,2020,0.027498,0.282818,0.288502,0.007518,0.023170
157,2021,0.027083,0.240755,0.265451,0.005609,0.110512
158,2017,-0.007265,0.023918,0.378466,0.032995,-0.042461
158,2018,-0.008935,0.021728,0.406955,0.025640,-0.091144
158,2019,0.000746,0.035543,0.157600,0.104387,0.106535
158,2020,0.025242,0.135801,0.388030,0.054577,0.683317
158,2021,0.014539,0.439638,0.456631,0.007068,0.546533
159,2017,0.003339,0.908629,0.276138,0.017480,-0.005400
159,2018,-0.004694,0.217622,0.250759,0.019972,0.027023
159,2019,-0.021505,-0.518650,0.243262,0.023486,0.139737
159,2020,-0.004851,-0.085740,0.212451,0.023463,0.067529
159,2021,-0.271733,-0.230583,0.188881,0.021864,0.004039
160,2017,-0.012031,0.369195,0.153117,0.000000,-0.128642
160,2018,0.125284,0.421214,0.166336,0.000000,0.057010
160,2019,0.111418,0.345526,0.234028,0.000000,0.011785
160,2020,0.054756,0.513028,0.243844,0.000000,-0.034629
160,2021,-0.025235,0.598032,0.299537,0.000000,0.031500
161,2017,-0.232852,0.485298,0.230156,0.003740,-0.014448
161,2018,-0.139244,0.925315,0.211775,0.000711,-0.008199
161,2019,-0.038784,0.430477,0.195327,0.000619,0.092048
161,2020,0.079686,0.599928,0.283443,0.000507,0.071641
161,2021,-0.010831,0.245737,0.368498,0.000425,0.228947
162,2017,-0.639982,1.391597,0.344633,0.001403,0.057284
162,2018,-0.413045,1.688073,0.290908,0.001712,-0.026368
162,2019,-0.763208,0.864369,0.280973,0.001246,-0.021037
162,2020,-0.149009,1.478230,0.063611,0.001018,-0.079333
162,2021,-0.205565,3.009024,0.034240,0.001021,0.266976
163,2017,0.017862,0.079442,0.356545,0.000486,0.206845
163,2018,0.013536,0.091016,0.304668,0.000418,-0.040122
163,2019,0.018570,0.125896,0.334236,0.000276,0.222019
163,2020,0.014186,0.139920,0.262090,0.000186,-0.072342
163,2021,0.012461,0.140169,0.420341,0.000065,0.305412
164,2017,0.048793,0.258192,0.309290,0.006111,0.053233
164,2018,0.003790,0.252641,0.304794,0.004424,0.003049
164,2019,0.010722,0.268748,0.338053,0.003667,0.060902
164,2020,0.025473,0.342385,0.362315,0.003507,-0.085680
164,2021,0.013825,0.315487,0.377464,0.003179,-0.099834
165,2017,0.005802,0.105066,0.254120,0.000149,-0.098708
165,2018,0.013076,0.160865,0.346779,0.000009,0.163799
165,2019,-0.024099,0.248116,0.336956,0.001561,-0.022952
165,2020,-0.021287,0.230081,0.330342,0.001694,-0.304611
165,2021,-0.006088,0.053578,0.338926,0.000636,-0.072636
166,2017,0.007867,0.001966,0.375975,0.000000,0.229018
166,2018,0.150002,0.459417,0.031459,0.000000,0.007772
166,2019,-0.018405,0.306496,0.231410,0.021145,0.093382
166,2020,-0.022829,0.414248,0.211090,0.019547,-0.053458
